https://github.com/coffeescript-cookbook/coffeescript-cookbook.github.io,4,190,6,1343,559,0,559,0,384,76,1,1,4,1,1724,947,0,0,126941,0,1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEB
https://github.com/netkiller/netkiller.github.io,1,106,0,462765,246,0,246,0,405,3,1,1,10,0,2106,34211,16087,9866,373440,243,578,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEB
https://github.com/es5/es5.github.io,2,62,6,3228,481,0,481,0,212,7,0,1,5,0,2139,28320,0,12419,10924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEB
https://github.com/thomasdavis/thomasdavis.github.io,1,95,0,1003,87,0,87,0,184,6,1,1,2,0,262,22568,0,0,91374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEB
https://github.com/brunch/brunch.github.io,4,84,3,15764,68,0,68,0,699,91,1,1,4,0,389,10908,0,0,61424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEB
https://github.com/ot-crew/ot-crew.github.io,2,49,1,1030,58,0,58,0,262,74,1,1,3,0,1468,1666,0,0,2942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEB
https://github.com/softlayer/softlayer-ruby,2,31,15,1759,51,0,51,13,402,11,1,1,1,1,2708,0,0,0,0,0,512047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEB
https://github.com/sirupsen/sirupsen.github.io,2,34,0,19255,57,0,57,0,483,2,0,1,5,1,138,841,0,0,91694,0,1612,0,0,1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEB
https://github.com/CPqD/RouteFlow,6,117,6,23298,98,0,98,0,242,11,1,1,6,1,6524,508428,0,1180803,4351,0,0,132946,13060,23475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEB
https://github.com/ronin-ruby/ronin-ruby.github.io,2,11,3,14518,15,0,15,0,798,3,1,1,4,1,2464,114158,0,0,240427,111955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEB
https://github.com/Exeu/Amazon-ECS-PHP-Library,1,102,7,1537,238,0,238,0,81,4,1,1,2,1,1747,0,0,0,0,13599,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEB
https://github.com/mongoid/mongoid.github.io,1,6,0,4318,10,0,10,0,86,7,0,1,4,0,272,52859,0,0,44188,0,5611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEB
https://github.com/NARKOZ/narkoz.github.io,1,8,0,216,4,0,4,0,1,1,0,1,1,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEB
https://github.com/phpcr/phpcr.github.io,3,5,2,7694,3,0,3,0,119,8,1,1,2,0,103,0,0,0,11008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEB
https://github.com/antimatter15/antimatter15.github.io,1,3,1,147083,8,0,8,0,43,1,1,1,4,0,5,5059,0,0,44131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4870,0,0,0,0,0,0,0,0,0,0,0,0,WEB
https://github.com/scotrug/scotrug.github.io,3,4,0,651,3,0,3,0,292,11,1,1,3,0,1132,0,0,0,3403,0,4382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEB
